profile,profile_rank,ranking_method,config_key,n_bootstraps,possessions_per_bootstrap,samples_per_possession,n_scope_results,mean_penalized_profile_cosine,median_penalized_profile_cosine,minimum_penalized_profile_cosine,maximum_penalized_profile_cosine,mean_support_cosine,mean_outside_energy_fraction,mean_recovered_dynamic_range,qut_rejection_rate,mean_p_value,mean_lambda_qut,mean_lambda_max_obs,mean_lambda_ci_width,mean_lambda_bootstrap_std,expected_scope_results,coverage_fraction,complete_coverage
low_y_side,17,"descending mean penalized profile cosine; then descending mean support cosine, ascending mean outside-energy fraction, descending minimum penalized similarity, then ascending B/P/S",b010_p01000_s150,10,1000,150,5,0.9432614973390603,0.9740437137745314,0.8563290471196529,0.9898329025012288,0.9523545966768452,0.019667532131199577,0.257237402535975,1.0,0.0,15.724130553150388,79.40531092811742,14.487992153820297,5.092372108007742,5,1.0,True
low_y_side,18,"descending mean penalized profile cosine; then descending mean support cosine, ascending mean outside-energy fraction, descending minimum penalized similarity, then ascending B/P/S",b100_p01000_s250,100,1000,250,5,0.9430827996733374,0.9748893634477264,0.8504403807364298,0.98106884548763,0.9526583718607828,0.020750450176892678,0.2452012236788869,1.0,0.0,16.332904258102598,84.41706765541278,20.199062196635555,5.35639916306261,5,1.0,True
low_y_side,19,"descending mean penalized profile cosine; then descending mean support cosine, ascending mean outside-energy fraction, descending minimum penalized similarity, then ascending B/P/S",b100_p01000_s200,100,1000,200,5,0.9424191852002849,0.9748452634382867,0.8563820048812049,0.9788231873073553,0.9524542015476672,0.0216497299182976,0.25397234300151467,1.0,0.0,16.053469509800088,86.47094479779489,19.755285755820918,5.090942702500996,5,1.0,True
low_y_side,20,"descending mean penalized profile cosine; then descending mean support cosine, ascending mean outside-energy fraction, descending minimum penalized similarity, then ascending B/P/S",b010_p00100_s050,10,100,50,5,0.9420805498531152,0.9463794921776603,0.8926685243360518,0.9755923029357961,0.9499719588731876,0.0165459251625954,0.08315118672035168,1.0,0.002,4.334771168727668,6.351484205775336,3.1728294790138922,1.055389235305063,5,1.0,True
low_y_side,21,"descending mean penalized profile cosine; then descending mean support cosine, ascending mean outside-energy fraction, descending minimum penalized similarity, then ascending B/P/S",b010_p01000_s200,10,1000,200,5,0.9420178052849829,0.964498666269747,0.8678610328818912,0.9760551406258698,0.952470386308757,0.02227837713222486,0.2645904734730721,1.0,0.0,16.053469509800088,86.47094479779489,17.632148917482844,6.335381499248321,5,1.0,True
low_y_side,22,"descending mean penalized profile cosine; then descending mean support cosine, ascending mean outside-energy fraction, descending minimum penalized similarity, then ascending B/P/S",b050_p01000_s150,50,1000,150,5,0.9416981880525374,0.9763553222442024,0.8506397421192569,0.9845658726981712,0.9504844814594717,0.019118588997387047,0.2581827322859317,1.0,0.0,15.724130553150388,79.40531092811742,18.46612708948431,5.134430976930062,5,1.0,True
low_y_side,23,"descending mean penalized profile cosine; then descending mean support cosine, ascending mean outside-energy fraction, descending minimum penalized similarity, then ascending B/P/S",b050_p01000_s100,50,1000,100,5,0.9412336152239604,0.9723916822982542,0.8561051034015172,0.9804417366092906,0.9510874820790634,0.021286719734828076,0.27246427778154614,1.0,0.0,15.11637675773961,76.07927821252676,18.38532407201012,4.871130499908336,5,1.0,True
low_y_side,24,"descending mean penalized profile cosine; then descending mean support cosine, ascending mean outside-energy fraction, descending minimum penalized similarity, then ascending B/P/S",b100_p01000_s100,100,1000,100,5,0.940906007994856,0.971931593614288,0.8543039908105052,0.9829372566080964,0.9502543407821438,0.020277962532435044,0.2715693364106119,1.0,0.0,15.11637675773961,76.07927821252676,18.058808087113984,4.77069572710216,5,1.0,True
low_y_side,25,"descending mean penalized profile cosine; then descending mean support cosine, ascending mean outside-energy fraction, descending minimum penalized similarity, then ascending B/P/S",b100_p01000_s150,100,1000,150,5,0.940774377756205,0.9751139377058079,0.8518329242368341,0.9836759960060533,0.9492556922750959,0.018487890004648927,0.2577785536646843,1.0,0.0,15.724130553150388,79.40531092811742,18.30719606991723,5.020250434893945,5,1.0,True
low_y_side,26,"descending mean penalized profile cosine; then descending mean support cosine, ascending mean outside-energy fraction, descending minimum penalized similarity, then ascending B/P/S",b500_p01000_s100,500,1000,100,5,0.9401085933529117,0.9732072066832149,0.853845920242239,0.9801115043402961,0.9496889196215124,0.020753724023982078,0.2692428383231163,1.0,0.0,15.11637675773961,76.07927821252676,18.20390050285264,4.653149593805572,5,1.0,True
low_y_side,27,"descending mean penalized profile cosine; then descending mean support cosine, ascending mean outside-energy fraction, descending minimum penalized similarity, then ascending B/P/S",b050_p00100_s250,50,100,250,5,0.9391273173629656,0.9559134121168605,0.8743275482963321,0.9899541328306295,0.9460821334656387,0.014954806515121715,0.10675680670596192,1.0,0.0,5.077406157965854,9.871071014902187,6.386027428623663,1.6634241058596568,5,1.0,True
low_y_side,28,"descending mean penalized profile cosine; then descending mean support cosine, ascending mean outside-energy fraction, descending minimum penalized similarity, then ascending B/P/S",b010_p01000_s050,10,1000,50,5,0.9336681188510771,0.9661510903744457,0.8516054308517179,0.9789015185895762,0.943811936637893,0.021938823757185394,0.3183411108329892,1.0,0.0,12.585098251168185,55.329147829532204,10.674354382713334,3.5736914933374493,5,1.0,True
low_y_side,29,"descending mean penalized profile cosine; then descending mean support cosine, ascending mean outside-energy fraction, descending minimum penalized similarity, then ascending B/P/S",b100_p01000_s050,100,1000,50,5,0.9325491176610521,0.9539547238766377,0.8491458137500054,0.9800495140211465,0.9433572205290727,0.02338796034758426,0.32393952839076523,1.0,0.0,12.585098251168185,55.329147829532204,14.411944580944407,3.9010330342765984,5,1.0,True
low_y_side,30,"descending mean penalized profile cosine; then descending mean support cosine, ascending mean outside-energy fraction, descending minimum penalized similarity, then ascending B/P/S",b050_p01000_s050,50,1000,50,5,0.9324800654436707,0.9554467801816448,0.8490928511813375,0.9781209078045625,0.9430604530983683,0.022930827405074867,0.31951053880155084,1.0,0.0,12.585098251168185,55.329147829532204,12.982885168450213,3.7783101959546777,5,1.0,True
low_y_side,31,"descending mean penalized profile cosine; then descending mean support cosine, ascending mean outside-energy fraction, descending minimum penalized similarity, then ascending B/P/S",b050_p02500_s250,50,2500,250,5,0.9317699438798461,0.9524147858705836,0.8536647308528906,0.9718822490403972,0.9500689975491323,0.03877148061655744,0.301822816953063,1.0,0.0,27.064742873238714,213.36269355710874,28.80735202953924,8.026422960030017,5,1.0,True
low_y_side,32,"descending mean penalized profile cosine; then descending mean support cosine, ascending mean outside-energy fraction, descending minimum penalized similarity, then ascending B/P/S",b100_p02500_s250,100,2500,250,5,0.9317155886183762,0.9529205501325618,0.851548342060716,0.9727492103219735,0.9498685857586558,0.03849997529393957,0.3018008664250374,1.0,0.0,27.064742873238714,213.36269355710874,30.270704131808788,8.044075921733683,5,1.0,True
low_y_side,33,"descending mean penalized profile cosine; then descending mean support cosine, ascending mean outside-energy fraction, descending minimum penalized similarity, then ascending B/P/S",b100_p02500_s200,100,2500,200,5,0.9307220947202055,0.9474852041309523,0.8494617248442088,0.9706327009057756,0.9487087222222893,0.03818642845817093,0.3087768065184355,1.0,0.0,26.383752547597357,214.32604145431606,30.93283423183842,8.120855365475409,5,1.0,True
low_y_side,34,"descending mean penalized profile cosine; then descending mean support cosine, ascending mean outside-energy fraction, descending minimum penalized similarity, then ascending B/P/S",b010_p00100_s250,10,100,250,5,0.9305681900850459,0.9718850812243175,0.8379170614141023,0.9821154434862122,0.9388734061914693,0.017515005946598623,0.1135763413523091,1.0,0.0,5.077406157965854,9.871071014902187,3.456243478929511,1.173376067011302,5,1.0,True
low_y_side,35,"descending mean penalized profile cosine; then descending mean support cosine, ascending mean outside-energy fraction, descending minimum penalized similarity, then ascending B/P/S",b050_p02500_s200,50,2500,200,5,0.929681145481968,0.9459436626040202,0.8440017152943059,0.9691787934690957,0.947883287228473,0.038706898823555234,0.30953998902812596,1.0,0.0,26.383752547597357,214.32604145431606,30.661524998923408,8.243644691385695,5,1.0,True
low_y_side,36,"descending mean penalized profile cosine; then descending mean support cosine, ascending mean outside-energy fraction, descending minimum penalized similarity, then ascending B/P/S",b100_p02500_s150,100,2500,150,5,0.9291047965628232,0.9421715237107082,0.847845741291923,0.9693017598613277,0.9466123808173516,0.03721853330580649,0.3235883741080761,1.0,0.0,25.56942369606729,193.8943141003996,30.38090430749317,8.06250876202755,5,1.0,True
low_y_side,37,"descending mean penalized profile cosine; then descending mean support cosine, ascending mean outside-energy fraction, descending minimum penalized similarity, then ascending B/P/S",b050_p02500_s150,50,2500,150,5,0.9283791058199871,0.9399863707707322,0.8477234950947995,0.9684003797829209,0.9460750733603156,0.037648855693037574,0.3250120021402836,1.0,0.0,25.56942369606729,193.8943141003996,30.793150156691574,8.338400542756558,5,1.0,True
low_y_side,38,"descending mean penalized profile cosine; then descending mean support cosine, ascending mean outside-energy fraction, descending minimum penalized similarity, then ascending B/P/S",b010_p10000_s050,10,10000,50,5,0.8608212575921526,0.8938306262077826,0.7533547803767721,0.9377653937721977,0.9185379113421192,0.12131901554300313,0.49681911416351693,1.0,0.0,40.69164276711894,582.9872861061881,37.89662998272454,12.548162104261923,5,1.0,True
low_y_side,39,"descending mean penalized profile cosine; then descending mean support cosine, ascending mean outside-energy fraction, descending minimum penalized similarity, then ascending B/P/S",b100_p10000_s150,100,10000,150,5,0.8598973907331775,0.8633725042549281,0.7571216036275198,0.9530982178659828,0.9304145034309979,0.14401426227912875,0.42710621774196544,1.0,0.0,50.32365843687678,794.8558849033668,60.80592697506199,16.21731011592112,5,1.0,True
low_y_side,40,"descending mean penalized profile cosine; then descending mean support cosine, ascending mean outside-energy fraction, descending minimum penalized similarity, then ascending B/P/S",b050_p10000_s150,50,10000,150,5,0.8589195044211234,0.862527541282982,0.7562979290341421,0.9531355374851596,0.9300804533906948,0.14538494275134545,0.42731579057872215,1.0,0.0,50.32365843687678,794.8558849033668,62.426849096622256,16.237856303161767,5,1.0,True
low_y_side,41,"descending mean penalized profile cosine; then descending mean support cosine, ascending mean outside-energy fraction, descending minimum penalized similarity, then ascending B/P/S",b100_p10000_s250,100,10000,250,5,0.8561602536771222,0.8714339125836191,0.7467221396593358,0.957154999470095,0.9312764535641556,0.15344750725188402,0.41959053926169804,1.0,0.0,52.352471234855884,840.2419815333267,58.99825104450756,16.311643742200232,5,1.0,True
low_y_side,42,"descending mean penalized profile cosine; then descending mean support cosine, ascending mean outside-energy fraction, descending minimum penalized similarity, then ascending B/P/S",b010_p10000_s150,10,10000,150,5,0.8561014984818884,0.8621332897483439,0.7571293861444484,0.9538959134824739,0.92673185088445,0.14492780260509758,0.4263504278659812,1.0,0.0,50.32365843687678,794.8558849033668,50.239157317903754,16.749331905928386,5,1.0,True
low_y_side,43,"descending mean penalized profile cosine; then descending mean support cosine, ascending mean outside-energy fraction, descending minimum penalized similarity, then ascending B/P/S",b050_p10000_s050,50,10000,50,5,0.8551150540914243,0.8902569810246803,0.7357593141660341,0.9341270401589651,0.9150749415327114,0.12661741681215516,0.5000209302827705,1.0,0.0,40.69164276711894,582.9872861061881,45.162176663933316,12.470637602619217,5,1.0,True
low_y_side,44,"descending mean penalized profile cosine; then descending mean support cosine, ascending mean outside-energy fraction, descending minimum penalized similarity, then ascending B/P/S",b050_p10000_s250,50,10000,250,5,0.8551036520451577,0.8724522566134152,0.7440708288464061,0.9574457224072876,0.9314624583120708,0.15583515448557234,0.41890117593109544,1.0,0.0,52.352471234855884,840.2419815333267,56.39639612263416,15.47052694172074,5,1.0,True
low_y_side,45,"descending mean penalized profile cosine; then descending mean support cosine, ascending mean outside-energy fraction, descending minimum penalized similarity, then ascending B/P/S",b100_p10000_s050,100,10000,50,5,0.8549228975497316,0.8855830489070476,0.7371190256457277,0.9348627827051882,0.9156575222424925,0.1280750354666785,0.5012196352705349,1.0,0.0,40.69164276711894,582.9872861061881,48.57493099416179,12.553478895769405,5,1.0,True
low_y_side,46,"descending mean penalized profile cosine; then descending mean support cosine, ascending mean outside-energy fraction, descending minimum penalized similarity, then ascending B/P/S",b010_p10000_s200,10,10000,200,5,0.8543289025700297,0.8737245624044249,0.7548343777403362,0.9576976047455187,0.9299764800341856,0.15493270400521683,0.4271923776715987,1.0,0.0,50.37604006129099,813.6153855388886,61.89400283919961,19.876094562457332,5,1.0,True
low_y_side,47,"descending mean penalized profile cosine; then descending mean support cosine, ascending mean outside-energy fraction, descending minimum penalized similarity, then ascending B/P/S",b010_p10000_s250,10,10000,250,5,0.852163153189325,0.8661239135233834,0.7342538148300841,0.9579992262494741,0.9294998486360615,0.15811857277521932,0.42230823382735183,1.0,0.0,52.352471234855884,840.2419815333267,45.1394184897938,15.250053381813336,5,1.0,True
low_y_side,48,"descending mean penalized profile cosine; then descending mean support cosine, ascending mean outside-energy fraction, descending minimum penalized similarity, then ascending B/P/S",b050_p10000_s200,50,10000,200,5,0.8517102440211985,0.8632672157091711,0.7549124794458599,0.9551337622793991,0.9277064962572089,0.15597144967614104,0.4271988217532627,1.0,0.0,50.37604006129099,813.6153855388886,63.084006139076294,17.480788718450057,5,1.0,True
low_y_side,49,"descending mean penalized profile cosine; then descending mean support cosine, ascending mean outside-energy fraction, descending minimum penalized similarity, then ascending B/P/S",b100_p10000_s100,100,10000,100,5,0.8513449044997932,0.8754688266418852,0.7256342811782108,0.9456086222942474,0.924054734081405,0.1503144453923109,0.45070918522775083,1.0,0.0,45.963982864740515,722.1655106922601,55.29960359242193,14.673576003584149,5,1.0,True
low_y_side,50,"descending mean penalized profile cosine; then descending mean support cosine, ascending mean outside-energy fraction, descending minimum penalized similarity, then ascending B/P/S",b050_p10000_s100,50,10000,100,5,0.8513310093278976,0.8736977043683503,0.727594792484396,0.9457517268182822,0.9248900100677109,0.15187168503829554,0.4503237306326618,1.0,0.0,45.963982864740515,722.1655106922601,54.24592462048891,15.150304874173838,5,1.0,True
low_y_side,51,"descending mean penalized profile cosine; then descending mean support cosine, ascending mean outside-energy fraction, descending minimum penalized similarity, then ascending B/P/S",b100_p10000_s200,100,10000,200,5,0.8509199047838123,0.8608529839139422,0.7554338364083835,0.9548936805345892,0.9287908947785659,0.1592902183252347,0.4261326526105396,1.0,0.0,50.37604006129099,813.6153855388886,63.69940091342903,16.925156334381064,5,1.0,True
low_y_side,52,"descending mean penalized profile cosine; then descending mean support cosine, ascending mean outside-energy fraction, descending minimum penalized similarity, then ascending B/P/S",b010_p10000_s100,10,10000,100,5,0.8507417210382112,0.8765376420073397,0.7254738333918047,0.9428464148780038,0.923372398288398,0.1504666344236562,0.44979107387363815,1.0,0.0,45.963982864740515,722.1655106922601,37.13233611475853,13.263104421689665,5,1.0,True
perimeter,1,"descending mean penalized profile cosine; then descending mean support cosine, ascending mean outside-energy fraction, descending minimum penalized similarity, then ascending B/P/S",b050_p02500_s250,50,2500,250,5,0.8406863497909886,0.8476566233887075,0.7582877615330625,0.9142459194270522,0.9295059596254385,0.18114184375780143,0.22136337412521243,1.0,0.0,26.089879955287433,102.38519337175693,33.739614416650305,9.590832143968544,5,1.0,True
perimeter,2,"descending mean penalized profile cosine; then descending mean support cosine, ascending mean outside-energy fraction, descending minimum penalized similarity, then ascending B/P/S",b100_p02500_s250,100,2500,250,5,0.8402038243057224,0.8478799968748191,0.7595682669915219,0.9160326539089156,0.9293047574911407,0.181858177394991,0.22284496111795304,1.0,0.0,26.089879955287433,102.38519337175693,34.62345089151895,9.37674709747289,5,1.0,True
perimeter,3,"descending mean penalized profile cosine; then descending mean support cosine, ascending mean outside-energy fraction, descending minimum penalized similarity, then ascending B/P/S",b050_p02500_s200,50,2500,200,5,0.8392411303667522,0.8464619065565842,0.7537013517538854,0.9174120470239109,0.9288483576821344,0.1832525628319644,0.2213003694824874,1.0,0.0,26.314134462765406,107.68807169512226,34.53703140263865,9.46868478921208,5,1.0,True
perimeter,4,"descending mean penalized profile cosine; then descending mean support cosine, ascending mean outside-energy fraction, descending minimum penalized similarity, then ascending B/P/S",b100_p02500_s200,100,2500,200,5,0.838086271554071,0.8464462319608064,0.7534851487438999,0.9136685188637116,0.9280850596478709,0.18412228103228814,0.22150145994499323,1.0,0.0,26.314134462765406,107.68807169512226,35.32762438504429,9.510127591040918,5,1.0,True
perimeter,5,"descending mean penalized profile cosine; then descending mean support cosine, ascending mean outside-energy fraction, descending minimum penalized similarity, then ascending B/P/S",b100_p02500_s150,100,2500,150,5,0.8327661478743119,0.8422720230590649,0.7481747298977066,0.9075324899914619,0.9261284433094806,0.19063877032845516,0.2167207202129066,1.0,0.0,26.26569343647508,96.6464305408323,31.812643673433865,8.78201724278668,5,1.0,True
perimeter,6,"descending mean penalized profile cosine; then descending mean support cosine, ascending mean outside-energy fraction, descending minimum penalized similarity, then ascending B/P/S",b050_p02500_s150,50,2500,150,5,0.830628873387963,0.8402730101511315,0.744116742645438,0.9091586547093133,0.9251380942532027,0.1930427905922332,0.21596090672537685,1.0,0.0,26.26569343647508,96.6464305408323,31.00680623438396,9.070736803474166,5,1.0,True
perimeter,7,"descending mean penalized profile cosine; then descending mean support cosine, ascending mean outside-energy fraction, descending minimum penalized similarity, then ascending B/P/S",b100_p01000_s200,100,1000,200,5,0.8184030112133239,0.8378869230023378,0.724577341277161,0.8824767951622001,0.9275259364315852,0.2211427144556482,0.12948200874961913,1.0,0.0,16.180858186505766,39.885462131869886,19.912274329533506,5.256105279430518,5,1.0,True
perimeter,8,"descending mean penalized profile cosine; then descending mean support cosine, ascending mean outside-energy fraction, descending minimum penalized similarity, then ascending B/P/S",b050_p01000_s200,50,1000,200,5,0.8159199207743058,0.8335627777460651,0.7204889289758228,0.8804584564955756,0.927852145351458,0.22612173401028066,0.12951407564803957,1.0,0.0,16.180858186505766,39.885462131869886,19.4113295136729,5.382774867176569,5,1.0,True
perimeter,9,"descending mean penalized profile cosine; then descending mean support cosine, ascending mean outside-energy fraction, descending minimum penalized similarity, then ascending B/P/S",b010_p01000_s250,10,1000,250,5,0.8155818582427212,0.8328527879563457,0.747442565633886,0.8650967887562075,0.9285914950302632,0.22738016188911753,0.12773252407088873,1.0,0.0,16.695285333374006,38.73194965185602,16.10377101352184,5.558151386571241,5,1.0,True
perimeter,10,"descending mean penalized profile cosine; then descending mean support cosine, ascending mean outside-energy fraction, descending minimum penalized similarity, then ascending B/P/S",b100_p10000_s250,100,10000,250,5,0.8155603910877932,0.8395246821812364,0.7259761734624834,0.9228745482052622,0.9157727992151308,0.20847663318452875,0.3498020303249359,1.0,0.0,55.48837805103957,399.35995135029475,74.66103414530741,19.936649129275303,5,1.0,True
perimeter,11,"descending mean penalized profile cosine; then descending mean support cosine, ascending mean outside-energy fraction, descending minimum penalized similarity, then ascending B/P/S",b050_p01000_s250,50,1000,250,5,0.8149666756998272,0.8382486226466677,0.7080236217178362,0.8820889597908166,0.9239942592208121,0.22169273614328003,0.129658013433218,1.0,0.0,16.695285333374006,38.73194965185602,20.948698721699976,5.84795681993709,5,1.0,True
perimeter,12,"descending mean penalized profile cosine; then descending mean support cosine, ascending mean outside-energy fraction, descending minimum penalized similarity, then ascending B/P/S",b100_p01000_s250,100,1000,250,5,0.8147622951129122,0.838612139707771,0.7182971087025807,0.8852556482513196,0.9262761207475905,0.22598260185588046,0.1295769099518657,1.0,0.0,16.695285333374006,38.73194965185602,21.258892137627214,5.796217361424909,5,1.0,True
perimeter,13,"descending mean penalized profile cosine; then descending mean support cosine, ascending mean outside-energy fraction, descending minimum penalized similarity, then ascending B/P/S",b010_p10000_s250,10,10000,250,5,0.8145052936717041,0.8389386751216319,0.7230304561636144,0.9201558472390737,0.9133876995376635,0.2062933684255251,0.35183301579207177,1.0,0.0,55.48837805103957,399.35995135029475,47.97742773712597,16.136104606808168,5,1.0,True
perimeter,14,"descending mean penalized profile cosine; then descending mean support cosine, ascending mean outside-energy fraction, descending minimum penalized similarity, then ascending B/P/S",b050_p10000_s250,50,10000,250,5,0.8120186708069884,0.8410826725767345,0.7120362630318402,0.9228785302733836,0.9151780738667512,0.21444544068467267,0.3490639098733663,1.0,0.0,55.48837805103957,399.35995135029475,75.86215966069602,19.76803086566951,5,1.0,True
perimeter,15,"descending mean penalized profile cosine; then descending mean support cosine, ascending mean outside-energy fraction, descending minimum penalized similarity, then ascending B/P/S",b010_p10000_s150,10,10000,150,5,0.811599866309084,0.8362976419433737,0.7147064609159539,0.9089438253570832,0.9105857429085761,0.20739117829078374,0.35260372780263416,1.0,0.0,53.399709879804824,357.9416581085867,52.33101292178405,17.94723048806336,5,1.0,True
perimeter,16,"descending mean penalized profile cosine; then descending mean support cosine, ascending mean outside-energy fraction, descending minimum penalized similarity, then ascending B/P/S",b050_p01000_s150,50,1000,150,5,0.8109972969873812,0.839451203579865,0.7211487356597645,0.8645157290701634,0.9226535140291015,0.22749219266397716,0.12572505977004766,1.0,0.0,16.507463812157958,37.53399582447976,18.703853314070557,5.154053340550038,5,1.0,True
perimeter,17,"descending mean penalized profile cosine; then descending mean support cosine, ascending mean outside-energy fraction, descending minimum penalized similarity, then ascending B/P/S",b010_p10000_s200,10,10000,200,5,0.8099713124253197,0.8423851197817815,0.7186152635071342,0.9171030354039518,0.9144216603177566,0.2171838434060306,0.35957058817148185,1.0,0.0,52.31674905731454,395.49223215196156,64.08581681490827,22.505888326744326,5,1.0,True
perimeter,18,"descending mean penalized profile cosine; then descending mean support cosine, ascending mean outside-energy fraction, descending minimum penalized similarity, then ascending B/P/S",b100_p01000_s150,100,1000,150,5,0.8089810895727678,0.8358135327623248,0.7078651599077496,0.8649785017205743,0.9210782637376115,0.22859211743493418,0.12530925326049328,1.0,0.0,16.507463812157958,37.53399582447976,19.514573785193107,5.1400619012426585,5,1.0,True
perimeter,19,"descending mean penalized profile cosine; then descending mean support cosine, ascending mean outside-energy fraction, descending minimum penalized similarity, then ascending B/P/S",b010_p01000_s200,10,1000,200,5,0.8066849062416273,0.8227187708206432,0.7109253850142903,0.8789632524539386,0.9243054675531056,0.23744575201596163,0.1297053959220648,1.0,0.0,16.180858186505766,39.885462131869886,18.030343115943847,6.176893218038369,5,1.0,True
perimeter,20,"descending mean penalized profile cosine; then descending mean support cosine, ascending mean outside-energy fraction, descending minimum penalized similarity, then ascending B/P/S",b100_p10000_s200,100,10000,200,5,0.8058323863884436,0.8403055556767371,0.6900514128984697,0.9220604422115658,0.9106495232106839,0.21922719113998915,0.36212517503648983,1.0,0.0,52.31674905731454,395.49223215196156,77.41469610737377,20.556053323523958,5,1.0,True
perimeter,21,"descending mean penalized profile cosine; then descending mean support cosine, ascending mean outside-energy fraction, descending minimum penalized similarity, then ascending B/P/S",b050_p10000_s200,50,10000,200,5,0.8057449171223894,0.8399093993403007,0.6916622085158688,0.9198422951414653,0.9104536837937787,0.21904194519966666,0.3630362236499785,1.0,0.0,52.31674905731454,395.49223215196156,71.19941896040461,19.722456750112627,5,1.0,True
perimeter,22,"descending mean penalized profile cosine; then descending mean support cosine, ascending mean outside-energy fraction, descending minimum penalized similarity, then ascending B/P/S",b100_p10000_s150,100,10000,150,5,0.8048523701108307,0.8403589981344354,0.7015271580568807,0.913852058971299,0.9081183363360749,0.21666397480955993,0.3545193117111921,1.0,0.0,53.399709879804824,357.9416581085867,66.19172237770064,17.450183811220498,5,1.0,True
perimeter,23,"descending mean penalized profile cosine; then descending mean support cosine, ascending mean outside-energy fraction, descending minimum penalized similarity, then ascending B/P/S",b010_p01000_s150,10,1000,150,5,0.804220705853027,0.835041794812054,0.7250714069410809,0.8687532889961701,0.922718678919496,0.2403054784639973,0.13106299437582494,1.0,0.0,16.507463812157958,37.53399582447976,15.3194149141577,5.658641018607334,5,1.0,True
perimeter,24,"descending mean penalized profile cosine; then descending mean support cosine, ascending mean outside-energy fraction, descending minimum penalized similarity, then ascending B/P/S",b050_p10000_s150,50,10000,150,5,0.8038172936120397,0.8402903696183783,0.697425138700801,0.9127893741486957,0.9076512105343341,0.21782850374841622,0.3557900324091315,1.0,0.0,53.399709879804824,357.9416581085867,64.52642163771522,17.22757077229864,5,1.0,True
perimeter,25,"descending mean penalized profile cosine; then descending mean support cosine, ascending mean outside-energy fraction, descending minimum penalized similarity, then ascending B/P/S",b500_p01000_s100,500,1000,100,5,0.8010039748858068,0.8255279819404423,0.7269667656611395,0.8422087647620066,0.9183981810482432,0.23844421498384807,0.12692358238622545,1.0,0.0,15.396444368002317,37.564321354126506,17.628213550962784,4.627809229809054,5,1.0,True
perimeter,26,"descending mean penalized profile cosine; then descending mean support cosine, ascending mean outside-energy fraction, descending minimum penalized similarity, then ascending B/P/S",b100_p01000_s100,100,1000,100,5,0.7995341782566443,0.8295958130219317,0.727308702548626,0.8362364656412602,0.9174401498209029,0.2399162270930475,0.12668248338624832,1.0,0.0,15.396444368002317,37.564321354126506,17.475986920730072,4.6758001179863244,5,1.0,True
perimeter,27,"descending mean penalized profile cosine; then descending mean support cosine, ascending mean outside-energy fraction, descending minimum penalized similarity, then ascending B/P/S",b010_p10000_s100,10,10000,100,5,0.7987910667479754,0.835690552644826,0.7074085244420157,0.9005493823840454,0.9031087406178063,0.2195441952706262,0.3680561918765305,1.0,0.0,48.522787909588,341.82067190563396,55.956562028134364,18.604863581911143,5,1.0,True
perimeter,28,"descending mean penalized profile cosine; then descending mean support cosine, ascending mean outside-energy fraction, descending minimum penalized similarity, then ascending B/P/S",b050_p01000_s100,50,1000,100,5,0.7934183481498411,0.821219621677272,0.7254678129715593,0.8293953142223247,0.9166630395634898,0.24975863956592229,0.1276007212977856,1.0,0.0,15.396444368002317,37.564321354126506,16.561288962936548,4.6346435715288985,5,1.0,True
perimeter,29,"descending mean penalized profile cosine; then descending mean support cosine, ascending mean outside-energy fraction, descending minimum penalized similarity, then ascending B/P/S",b100_p10000_s100,100,10000,100,5,0.7905072377552572,0.8336725202768379,0.6703084226074653,0.9030819848326056,0.9009731344927046,0.23245659854865663,0.36980928096920246,1.0,0.0,48.522787909588,341.82067190563396,66.85228270841921,17.339658584264047,5,1.0,True
perimeter,30,"descending mean penalized profile cosine; then descending mean support cosine, ascending mean outside-energy fraction, descending minimum penalized similarity, then ascending B/P/S",b100_p01000_s050,100,1000,50,5,0.7899360401628844,0.8047989857918318,0.7310783469329714,0.8495471166439317,0.9091384632334902,0.24358562496527042,0.13895189954899245,1.0,0.0,12.704541913007057,29.186977489019352,13.629725309731095,3.6972544562395315,5,1.0,True
perimeter,31,"descending mean penalized profile cosine; then descending mean support cosine, ascending mean outside-energy fraction, descending minimum penalized similarity, then ascending B/P/S",b010_p01000_s050,10,1000,50,5,0.7895045470371765,0.7864452962768254,0.7112883938290645,0.8405711242853331,0.9073061032918328,0.24148989808499977,0.13012150437105438,1.0,0.0,12.704541913007057,29.186977489019352,12.021842478168628,4.32587611746461,5,1.0,True
perimeter,32,"descending mean penalized profile cosine; then descending mean support cosine, ascending mean outside-energy fraction, descending minimum penalized similarity, then ascending B/P/S",b050_p10000_s100,50,10000,100,5,0.7890465451414361,0.8335641125679486,0.6620071165573834,0.904156793588023,0.9003479118945965,0.23450090985136515,0.3646540162339806,1.0,0.0,48.522787909588,341.82067190563396,64.41830252084,17.631076701529157,5,1.0,True
perimeter,33,"descending mean penalized profile cosine; then descending mean support cosine, ascending mean outside-energy fraction, descending minimum penalized similarity, then ascending B/P/S",b010_p01000_s100,10,1000,100,5,0.7868341594209111,0.7788488131388409,0.7473722193431478,0.816770955593919,0.9145255614683107,0.2582971443552228,0.12570779524743556,1.0,0.0,15.396444368002317,37.564321354126506,13.773402839153857,4.679700117713656,5,1.0,True
